华为,华为623778534,华为MateBook X WT-W09流光金（4GB 256GB ）,6188.00
华硕,华硕621081760,华硕（ASUS）飞行堡垒 ZX53V 15.6英寸商务办公游戏笔记本电脑,5799.00
华硕,华硕945033614,华硕笔记本电脑FX63VD7300-158CXYQ2X10,5506.00
华硕,华硕767016152,华硕笔记本电脑U4000UQ7200-0C4CXYQ2X20,5399.00
华硕,华硕767016147,华硕笔记本电脑FX63VD7300-158CXYQ2X10,5099.00
华硕,华硕773987015,华硕笔记本电脑FL8000UQ8550-0C4CXCA2X10,4749.00
华硕,华硕945033613,华硕笔记本电脑FX80GE8750-1B8BXYQ4X10,7606.00
华硕,华硕945033609,华硕笔记本电脑FX80GE8750-1B8BXYQ4X10,8006.00
华硕,华硕10450499754,华硕笔记本电脑FX80GE8750-1B8BXYQ4X10,7199.00
华硕,华硕826212171,华硕笔记本电脑F442UR8250-554BXCA2X10,3999.00
华硕,华硕683550886,华硕（ASUS）华硕(ASUS) A441UV-2C8BXHQ2X11 14英寸笔记本电脑4G 500G,3799.00
华硕,华硕626364066,华硕笔记本电脑S4000UA7500-0C8BXYQJX20,5299.00
华硕,华硕624790672,华硕(ASUS) A441UV-2C8BXHQ2X11 14英寸轻薄商务游戏笔记本电脑,3399.00
华硕,华硕698059216,华硕(ASUS) S5100UQ7200-Y3H3OX 15.6英寸（酷睿i7 8G 1T+128G固态 2G独显）,5899.00
华硕,华硕10551162542,华硕(ASUS)A580UR-I54G502G 15.6英寸轻薄笔记本电脑 i5 4G 500G 2G独显,3799.00
华硕,华硕10551163561,华硕(ASUS)A580UR-I54G502G 15.6英寸轻薄笔记本电脑 i5 8G 500G+128G,4399.00
华硕,华硕10547103644,硕ASUS A456UR7500 轻薄本14英寸笔记本Intel i7-7500U 8G 500GB+128GB 2G,4488.00
华硕,华硕10543338393,华硕(ASUS) E402NA3450 14.0英寸笔记本电脑 四核N3450 4GB 256GB固态 超轻薄超极本,2799.00
华硕,华硕774043129,华硕笔记电脑U4000UQ7500-0D8AXYQ2X20,7199.00
华硕,华硕861275382,华硕笔记本电脑F442UR8250-554CXYA2X10,3999.00
华硕,华硕825405471,华硕（ASUS）A456U-554CSHQ2X10 14英寸 4G 500G 2G独显 金色,3499.00
华硕,华硕773680685,华硕(ASUS)顽石五代FL8000-154BXFQ2X10游戏本笔记本电脑八代i7定制8G内存 128G固态,4699.00
华硕,华硕782479091,华硕(ASUS)顽石五代FL8000-154BXFQ2X10游戏本笔记本电脑八代i7定制8G内存 256G固态,5199.00
华硕,华硕709393347,华硕笔记本电脑FL8000UN8550-0C8BXCQ4X10,5899.00
华硕,华硕945030828,华硕笔记本电脑FX60VM6700-158AXYQ3X10,7408.00
华硕,华硕806376483,华硕笔记本电脑FX60VM6700-158AXYQ3X10,6999.00
华硕,华硕945030934,华硕笔记本电脑FX60VM6700-158AXYQ3X10,7448.00
华硕,华硕626052600,华硕(ASUS) 灵耀S5100U 15.6英寸笔记本（I7 8G 500G 128G固态）,6088.00
华硕,华硕10466698362,华硕笔记本电脑FX80GE8300-1B8BXYQ4X10,6199.00
华硕,华硕622127050,华硕(ASUS) X456UJ6100-54AY2X10 14英寸笔记本电脑 (酷睿I7 2G独显. ),4899.00
华硕,华硕10511573799,华硕(ASUS)FX80GE8300-1B8BXYQ4X10飞行堡垒游戏本i5 128G+1T 4G显卡,5699.00
华硕,华硕945033615,华硕笔记本电脑FX60VM6700-158AXYQ3X10,7406.00
华硕,华硕806376559,华硕笔记本电脑FX73VD7700-1B1BSYQ4X10,7899.00
华硕,华硕10045429581,华硕笔记本电脑F540UP8250-0C4AXCA2X10,4599.00
华硕,华硕10465990821,华硕笔记本电脑S4000VA8250-0C8BXYQJX20,5499.00
华硕,华硕945033612,华硕笔记本电脑FX80GE8300-1B8BXYQ4X10,6606.00
华硕,华硕180459130,华硕（ASUS）A555 15.6英寸游戏笔记本（I5-7200U 4G 500G 2G）黑色,3288.00
华硕,华硕617557018,华硕（ASUS）R417SA3160 超薄14英寸轻薄便携四核笔记本电脑 白色 官方标配四核3160 4G 512G固态,3199.00
华硕,华硕621281731,华硕(ASUS) R417SA3160 14英寸笔记本电脑 （四核N3450 4G 240G固态 win10 ）,2799.00
华硕,华硕604714365,华硕(ASUS)VM520UP7200 15.6英寸笔记本( i5-7200U 4G 256G 2G独显 银色）,3588.00
华硕,华硕10465990651,华硕笔记本电脑S4000VA8250-0C8AXYQJX20,5499.00
华硕,华硕10465990516,华硕笔记本电脑S4000VA8250-0C4BXYQJX20,5199.00
华硕,华硕773353250,华硕（ASUS）FL8000UQ8550 8代i7-8550 8G 1T+128 GT940MX 15.6英寸笔记本电脑,4599.00
华硕,华硕174009177,A555,3398.00
华硕,华硕781529172,华硕（ASUS）A480UR8250 14.0英寸游戏笔记本（i5-8250 4G 500G 930MX-2G ）灰色,3699.00
华硕,华硕654913757,华硕(ASUS) RX310UA7100-554AXCQ1 13.3英寸笔记本（i7-7500I 8G 512G固态）,5699.00
华硕,华硕654435004,华硕(ASUS) RX310UA7100-554AXCQ1 13寸笔记本（I7 8G 128G固态 金/银 ）,4899.00
华硕,华硕654473280,华硕(ASUS) RX310UA7100-554AXCQ1 13英寸笔记本（I7 8G 1T+128G固态）,5799.00
华硕,华硕773288894,华硕(ASUS)顽石畅玩版F540UP8250 15.6英寸办公学习游戏笔记本电脑 i5四核 4G 256G 2G 黑色,3699.00
华硕,华硕188068595,华硕（ASUS）E402SA3160 14英寸轻薄笔记本电脑（ N3450 4G 512G固态）,3099.00
华硕,华硕10547789715,华硕(ASUS)F540UP8250 15.6英寸笔记本电脑i5 4G 128G 独显,3699.00
华硕,华硕624758049,华硕（ASUS）R417SA-1C8BXAT3X28 超薄14英寸轻薄便携四核笔记本电脑,3299.00
华硕,华硕734612733,华硕(ASUS)灵耀RX310UA7100-0B4AXFAJX20 13.3英寸超级本笔记本电脑i3 全金属机身,3799.00
华硕,华硕624651150,华硕(ASUS) A540UP7200-554AXCQ2X10 15.6英寸笔记本（I7-7500 8G 双硬盘 独显）,4499.00
华硕,华硕180134386,华硕（ASUS）FX50VX 15.6英寸飞行堡垒游戏本（i5-7300 8G 1T+128G GTX1050-4G）,4988.00
华硕,华硕622036568,华硕(ASUS) X555YI7410-54AY2X10 14英寸笔记本（i7-7500 8G 500G 120G固态）,4399.00
华硕,华硕773680698,华硕(ASUS)顽石五代FL8000-1B8AXFQ4X10游戏本笔记本电脑八代i7,5099.00
华硕,华硕672065980,华硕（Asus）R417SA3160-0B4AXHAJX13 15.6英寸轻薄笔记本（N3160 4G 128GB）,2699.00
华硕,华硕773385633,华硕（ASUS）A541UJ7200 14.0英寸轻薄本笔记本电脑 英特尔i5-8250四核 8G 256GB,4599.00
华硕,华硕622127492,华硕(ASUS) A456UR7100-54AY2X10 14英寸笔记本(酷睿i7 8G 512G固态 2G独显 ),4999.00
华硕,华硕792682658,华硕（ASUS）FX63VD7300 15.6英寸游戏笔记本(I5-7300 8G 1T+128G 4G独显）,5099.00
华硕,华硕945020432,华硕笔记本电脑FX60VM6300-158AXYQ3X10,8997.00
华硕,华硕945033611,华硕笔记本电脑FX80GD8300-1B8BXYQ4X10,6606.00
华硕,华硕10553486522,华硕（ASUS）K555DG8700 15.6英寸轻薄本笔记本电脑 四核 A10 8G 128GB+1TB 2G 独显,3799.00
华硕,华硕775648186,华硕笔记本电脑U4000UQ7200-0C4AXYQ2X20,5399.00
华硕,华硕945020015,华硕笔记本电脑FX60VM6300-158AXYQ3X10,8298.00
三星,三星758770105,三星(SAMSUNG) 300E5M-L06 15.6英寸笔记本(I7-7500U 8G 512G ）,4588.00
三星,三星801653912,三星(SAMSUNG) 300E5M-L06 15.6英寸笔记本i7-7500u 8G 1T+128G固态 集显),4088.00
三星,三星801653860,三星(SAMSUNG) 300E5M-L06 15.6英寸笔记本(i7-7500u 4G 128G固态 WIN10 ）,3588.00
三星,三星801653902,三星(SAMSUNG) 300E5M-L06 15.6英寸笔记本（i7-7500u 4G 1T+128G固态 集显),3788.00
三星,三星826133019,三星(SAMSUNG) 300E5M-X0L 15.6英寸笔记本(i7-7500u 8G 500G 128G固态 ）,4599.00
三星,三星729313367,三星/SAMSUNG 800G5M 15.6英寸笔记本电脑i7+8G+1T+256G 4G独显 黑色吃鸡游戏本 性价比,6399.00
三星,三星763234242,三星(SAMSUNG) 500R5M-X04 14英寸轻薄本（I7-7500U 8G 1T+128G固态）,4799.00
三星,三星729323005,三星SAMSUNG玄龙骑士8500GM 15.6英寸吃鸡游戏本笔记本电脑I7 7700/8G/128G+1T/4G独显,6199.00
三星,三星728513728,三星(SAMSUNG) 800G5M-X09 15.6英寸笔记本(i7-7700HQ 16G双硬盘GTX1050/4G),6899.00
三星,三星826300925,三星(SAMSUNG)NP550R5M-X02CN 15.6英寸裸眼3D笔记本(i5-7200U 8G 1T+128G),4599.00
三星,三星826133018,三星(SAMSUNG) 300E5M-X0L 15.6英寸笔记本(i7-7500U 4G 500G 128G固态 ）,4299.00
三星,三星615295072,NP300E5M-L04CN,2795.00
三星,三星729333380,三星(SAMSUNG) 800G5M-X06 15.6英寸笔记本(i7-7700HQ 16G 双硬盘 GTX1050),6599.00
惠普,惠普945033604,惠普(HP) HP Pav Gaming Laptop15-cx0060TX 游戏本笔记本电脑,7406.00
惠普,惠普623899543,惠普(HP) Pav Power Laptop 15-cb073TX 15.6英寸游戏本,4999.00
惠普,惠普10543336283,惠普(HP) HP Pav Gaming Laptop15-cx0060TX 游戏本笔记本电脑,6499.00
惠普,惠普945034968,惠普(HP) Pav Power Laptop 15-cb073TX 15.6英寸游戏本,5598.00
惠普,惠普624028667,惠普 HP Pavilion 15-cc707TX 15.6英寸笔记本,3799.00
惠普,惠普945029246,惠普(HP) Pav Power Laptop 15-cb073TX 15.6英寸游戏本,5389.00
惠普,惠普10529864685,惠普(HP) HP 星 Laptop 14-ce0014TU,4799.00
惠普,惠普10529864711,惠普(HP)星14-ce0028TX,5199.00
惠普,惠普674470698,惠普(HP)ENVY 13-ad108TU 笔记本电脑,5299.00
惠普,惠普10529864744,惠普(HP) Laptop 14s-cf0002TU,2799.00
惠普,惠普945033605,惠普(HP)Pav Gaming Laptop15-cx0061TX,8106.00
惠普,惠普626340384,惠普（HP）Pav x360 14-ba048TX 轻薄本笔记本电脑(Intel i7-7500U 128GB+1TB）,5799.00
惠普,惠普10543336284,惠普(HP)Pav Gaming Laptop15-cx0061TX,7099.00
惠普,惠普674476716,惠普(HP)ENVY 13-ad107TU 笔记本电脑,6499.00
惠普,惠普10529864699,惠普(HP)星14-ce0027TX,5199.00
惠普,惠普673757024,惠普(HP)ENVY 13-ad102TX 笔记本电脑,5299.00
惠普,惠普626266187,惠普HP Pavilion 14-bf033TX 14英寸笔记本,3999.00
惠普,惠普626340385,惠普（HP）Pav x360 14-ba049TX 轻薄本笔记本电脑(Intel i7-7500U 128GB+1TB）,5799.00
惠普,惠普945033606,惠普(HP)Pav Gaming Laptop15-cx0062TX,9406.00
惠普,惠普674476709,惠普(HP)ENVY 13-ad109TU 笔记本电脑,5299.00
惠普,惠普10543336285,惠普(HP)Pav Gaming Laptop15-cx0062TX,8099.00
惠普,惠普628064124,惠普（HP）暗影精灵3代15-ce008tx15.6英寸游戏本笔记本 i7-7700HQ 8G 128GB+1TB 4G,6199.00
惠普,惠普600208837,惠普（HP）OMEN by HP 15.6英寸 酷睿I5 独立显卡 笔记本电脑,6499.00
小米,小米10057302391,小米笔记本Air 12.5 4G 128G 12.5英寸 office版 金色,3599.00
小米,小米697728575,小米（MI）笔记本Pro A58511DD/CN 15.6英寸 I5 8G 256G 深空灰,5599.00
小米,小米10057213973,小米笔记本Air 12.5 4G 128G 12.5英寸 office版 银色,3599.00
小米,小米628920339,小米笔记本Air 13 A37511DS/CN I5 8G 256G 13.3英寸 银色,5199.00
小米,小米945022546,小米（MI）笔记本Pro A58511DD/CN 15.6英寸 I5 8G 256G 深空灰,5798.00
小米,小米945022548,小米（MI）笔记本Pro A58721DD/CN 15.6英寸 I7 16G 256G 深空灰,7198.00
小米,小米10169254614,小米笔记本Air 13 I5 8G 256G 13.3英寸 银色,5399.00
小米,小米697728557,小米（MI）笔记本Pro A58721DD/CN 15.6英寸 I7 16G 256G 深空灰,6999.00
小米,小米10529020978,小米笔记本Air 13 I5 8G 256G 13.3英寸 银色,5399.00
小米,小米945033635,小米游戏笔记本电脑15.6 G57514D5D/CN（i5 8G 128G+1T GTX 1050Ti)深空灰,6168.00
小米,小米10427036025,小米(MI) G57725D6D/CN 15.6英寸游戏笔记本电脑（i7 16G 1T+256G GTX1060）深空灰,8999.00
小米,小米945033634,小米(MI) G57725D6D/CN 15.6英寸游戏笔记本电脑（i7 16G 1T+256G GTX1060）深空灰,9168.00
小米,小米10057572887,小米笔记本Air 12.5 4G 256G 12.5英寸 office版 银色,3999.00
小米,小米945033632,小米游戏笔记本电脑15.6 G57514D6D/CN (i5 8G 128G+1T GTX1060 6G )深空灰,7168.00
小米,小米945033633,小米游戏笔记本电脑15.6 G57714D6D/CN (i7 8G 1T+128G GTX 1060 6GB）深空灰,8168.00
小米,小米776127116,小米笔记本Air 13 I5 4G 256G 13.3英寸 银色,4599.00
小米,小米945022545,小米笔记本 A37711DS/CN Air 13 I7 8G 256G 13.3英寸 银色,6198.00
小米,小米945017932,小米笔记本 A37711DS/CN Air 13 I7 8G 256G 13.3英寸 银色,6098.00
小米,小米654559141,小米笔记本 A37711DS/CN Air 13 I7 8G 256G 13.3英寸 银色,5999.00
小米,小米945022542,小米笔记本Air 12 4G 128G 12.5英寸 银色,3798.00
小米,小米945022547,小米（MI）笔记本Pro A58711DD/CN 15.6英寸 I7 8G 256G 深空灰,6598.00
小米,小米945027235,小米笔记本Air 12 4G 128G 12.5英寸 银色,3693.00
小米,小米697728574,小米（MI）笔记本Pro A58711DD/CN 15.6英寸 I7 8G 256G 深空灰,6399.00
小米,小米945016491,小米笔记本Air 12 4G 128G 12.5英寸 银色,3678.00
小米,小米616876344,小米笔记本Air 12 4G 128G 12.5英寸 金色,
小米,小米615615693,小米笔记本Air 12 4G 128G 12.5英寸 银色,
雷神,雷神10539620241,雷神ST Plus-U5Tb 15.6寸游戏本,5799.00
雷神,雷神945031303,911ST-87508G128G1T1050Ti4GWMC,6938.00
雷神,雷神945033618,911ST-87508G128G1T1050Ti4GWMC,6906.00
雷神,雷神10397155932,911ST-87508G128G1T1050Ti4GWMC,6499.00
雷神,雷神678402099,雷神 911 SE- E5a SE-77008G128G1T10502GDB15.6英寸游戏笔记本电脑,5299.00
雷神,雷神945033617,雷神 911S-875016G128G1T10606GWBR144 15.6寸游戏笔记本,9406.00
雷神,雷神761598805,雷神 911SE-E5b SE-73008G128G1T10502GDB,4799.00
雷神,雷神10396996645,雷神 911S-875016G128G1T10606GWBR144 15.6寸游戏笔记本,8999.00
雷神,雷神695031484,ST Pro P1b,7999.00
雷神,雷神635719012,雷神Dino-X6,7999.00
联想,联想945034967,ThinkPad E480 20KN-A002CD 14英寸笔记本电脑 i5-8250U 8G 128GSSD+1T,6758.00
联想,联想619362909,ThinkPad E470 i5 固态版 14英寸轻薄便携游戏影音商务手提办公笔记本电脑2G独显Win10,5488.00
联想,联想10111475501,ThinkPad E480 20KN-A002CD 14英寸笔记本电脑 i5-8250U 8G 128GSSD+1T,6299.00
联想,联想136307933,ThinkPad E470 i3独显版 14英寸笔记本电脑轻薄便携商务游戏（酷睿i3 4G 500G 2G独显 ),4199.00
联想,联想10541218883,ThinkPad E480 20KN-A01WCD 14英寸笔记本电脑 i5-8250U 8G 256GSSD FHD,5299.00
联想,联想178409571,ThinkPad E470-20H1001TCD,5499.00
联想,联想10255924676,ThinkPad S2 3rd Gen 20L1-A007CD,6999.00
联想,联想688475990,ThinkPad S2 2nd Gen 20J3-A002CD 13.3英寸 i5-7200U 8G 256GSSD,6299.00
联想,联想10176869067,联想(ThinkPad) E480 SCD 14英寸 酷睿四核I5-8250U 8G 独显2G 商务便携手提笔记本电脑,5399.00
联想,联想190361294,联想 ThinkPad E4 04CD 14.0英寸便携商务轻薄窄边框蓝牙时尚笔记本电脑,4899.00
联想,联想10059833572,联想(ThinkPad) E580 27CD 15.6英寸笔记本电脑i5-8250U 8G 256G固态,5999.00
联想,联想10059833589,联想(ThinkPad) E580 2KCD 15.6英寸笔记本电脑 i7-8550U 8G 256G 独显,7499.00
联想,联想10264413076,ThinkPad X280 0RCD 12.5英寸商务商务轻薄时尚便携笔记本电脑,7499.00
联想,联想10261069246,ThinkPad X1 Carbon 6th 20KH-0009CD 14英寸超薄本 i5-8250U 8G 256G,9999.00
联想,联想616393265,ThinkPad X1 Carbon 5th 20HR-A007CD 14英寸超薄本（i5-7200U 8G 256G）,9999.00
联想,联想143259238,联想 ThinkPad E4 0GCD 14.0英寸便携商务轻薄笔记本电脑 正版系统 蓝牙,3099.00
联想,联想10460190556,联想(ThinkPad) E翼480 WCD 14英寸 酷睿四核I5-8250U 8G win10 商务手提笔记本电脑,5299.00
联想,联想10073967231,ThinkPad E580 20KS-0027CD 15.6英寸笔记本（i5-8250U 8G 256GSSD FHD）,6499.00
联想,联想624428680,联想ThinkPad E5 4WCD 15.6英寸便携商务大屏办公手提笔记本电脑,2599.00
联想,联想10542738992,ThinkPad X280 20KF-A01PCD 12.5英寸笔记本电脑 i5-8250U 8G 256GSSD,6999.00
联想,联想152218771,ThinkPad S2 笔记本电脑 酷睿i5 固态硬盘 蓝牙 笔记本电脑,5999.00
联想,联想10255924487,ThinkPad S2 3rd Gen 20L1-A001CD,6299.00
联想,联想661632321,联想ThinkPad E5 4XCD 15.6英寸便携商务手提笔记本电脑 蓝牙 win10,5499.00
联想,联想178584953,联想ThinkPad E4 1SCD 14.0英寸便携商务轻薄时尚窄边框笔记本电脑 蓝牙,5099.00
联想,联想683721085,联想 ThinkPad E5 6FCD 15.6英寸大屏便携轻薄商务笔记本电脑 WIN10高清屏,5099.00
联想,联想630475218,联想ThinkPad T4 2RCD 笔记本电脑 酷睿I5 独显2G win10,8599.00
未来人类,未来人类945022964,未来人类S4-1060-77T 14英寸游戏本(i7-7700HQ 8G 256G固态 GTX1060),
未来人类,未来人类688453192,未来人类S4-1060-77T 14英寸游戏本(i7-7700HQ 8G 256G固态 GTX1060),7988.00
未来人类,未来人类945033776,未来人类魔鬼鱼 DR7-PLUS-87SH1 17.3英寸游戏本i7-8750H 8G 128G+1T GTX1060,8895.00
微星,微星945033623,微星（MSI）游戏本GV62 8RC-099CN（黑色）,6406.00
微星,微星718894651,微星（MSI）GF62VR 7RF-1014CN,8188.00
微星,微星10546619996,微星（MSI）游戏本GV62 8RC-099CN（黑色）,5999.00
微星,微星10541383903,微星（MSI) GP63 8RE-006CN,8988.00
微星,微星765209086,微星（MSI）GS63 7RE-009CN,8299.00
海尔,海尔10538704638,凌越5000-384H1,2499.00
海尔,海尔10440146550,凌越5000-858S1H1,4999.00
海尔,海尔774910736,锋睿S420-N3350G40128NWUW,2099.00
海尔,海尔782785713,凌越5000-4415G40128NWTW,3099.00
海尔,海尔774910735,海尔笔记本简爱X14-3450G04128WY,2399.00
海尔,海尔623402250,海尔凌越S4-72008G628GWUS,4599.00
